Underlyin,Maturity,LAST,LX,Net 1hn,AS,BS,Impl Vol,Open.Int,Theo 0rice,Volume,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,LAST,LX,Net 1hn,AS,BS,Impl Vol,Open.Int,Theo 0rice,Volume
1698.9,42,, ,,153.00,153.00,,,514.25,,508.80,1,511.30,1,,1185.00,0.00,1,0.30,1,, ,,11.00,0.00,0.38,,0.15,
1698.9,42,, ,,153.00,153.00,,0.00,509.25,,503.80,1,506.30,1,,1190.00,0.00,1,0.05,1,0.05,1,-0.45,1.00,0.00,0.32,31.00,0.02,1.00
1698.9,42,, ,,153.00,153.00,,,504.25,,498.80,1,501.30,1,,1195.00,0.00,1,0.30,1,, ,,11.00,0.00,0.37,,0.15,
1698.9,42,417.3,1,18.20,153.00,50.00,,1216.00,499.25,5.00,493.90,1,496.30,1,,1200.00,0.00,1,0.05,1,0.05,1,0.00,135.00,0.00,0.31,39066.00,0.03,434.00
1698.9,42,, ,,153.00,153.00,,,494.25,,488.80,1,491.30,1,,1205.00,0.00,1,0.30,1,, ,,11.00,0.00,0.36,,0.15,
1698.9,42,, ,,153.00,50.00,,0.00,489.26,,483.90,1,486.30,1,,1210.00,0.00,1,0.05,1,0.05,1,-0.15,1.00,0.00,0.31,1270.00,0.03,1.00
1698.9,42,, ,,153.00,50.00,,,484.26,,478.90,1,481.30,1,,1215.00,0.00,1,0.30,1,, ,,11.00,0.00,0.35,,0.15,
1698.9,42,, ,,153.00,50.00,,0.00,479.26,,473.90,1,476.30,1,,1220.00,0.00,1,0.05,1,0.05,1,-1.00,1.00,0.00,0.30,4987.00,0.03,1.00
1698.9,42,462,1,,153.00,50.00,,1.00,474.26,1.00,468.90,1,471.30,1,,1225.00,0.00,1,0.05,1,0.05,1,0.00,1.00,0.00,0.30,30312.00,0.03,101.00
1698.9,42,, ,,153.00,50.00,,0.00,469.26,,463.90,1,466.30,1,,1230.00,0.00,1,0.10,1,0.05,1,-0.40,1.00,0.00,0.31,36.00,0.05,1.00
1698.9,42,, ,,153.00,50.00,,,464.26,,458.90,1,461.30,1,,1235.00,0.00,1,0.35,1,, ,,11.00,0.00,0.34,,0.18,
1698.9,42,, ,,153.00,153.00,,0.00,459.26,,453.80,1,456.30,1,,1240.00,0.05,1,0.10,1,0.10,1,-0.15,1.00,1.00,0.31,117.00,0.08,1.00
1698.9,42,, ,,153.00,153.00,,,454.27,,448.90,1,451.40,1,,1245.00,0.00,1,0.35,1,0.35,1,-0.05,11.00,0.00,0.34,101.00,0.18,5.00
1698.9,42,432,1,10.70,153.00,153.00,,3121.00,449.27,1.00,443.90,1,446.40,1,,1250.00,0.05,1,0.10,1,0.10,1,0.00,1.00,2.00,0.31,46949.00,0.08,1.00
1698.9,42,, ,,153.00,153.00,,,444.27,,438.90,1,441.40,1,,1255.00,0.00,1,0.35,1,0.35,1,-0.05,11.00,0.00,0.33,205.00,0.17,5.00
1698.9,42,, ,,153.00,153.00,,0.00,439.27,,433.90,1,436.40,1,,1260.00,0.05,1,0.10,1,0.10,1,-0.15,1.00,1.00,0.30,478.00,0.07,1.00
1698.9,42,, ,,153.00,153.00,,,434.27,,428.90,1,431.40,1,,1265.00,0.00,1,0.35,1,0.70,1,,11.00,0.00,0.32,125.00,0.18,150.00
1698.9,42,, ,,153.00,153.00,,0.00,429.27,,423.90,1,426.40,1,,1270.00,0.05,1,0.10,1,0.10,1,0.00,1.00,2.00,0.29,547.00,0.08,1.00
1698.9,42,404,1,,153.00,153.00,,1.00,424.28,1.00,418.90,1,421.40,1,,1275.00,0.00,1,0.10,1,0.10,1,-0.05,1.00,0.00,0.28,22906.00,0.05,1.00
1698.9,42,322,1,11.00,153.00,50.00,,53.00,419.28,9.00,414.00,1,416.40,1,,1280.00,0.05,1,0.10,1,0.55,1,-0.05,1.00,10.00,0.28,1042.00,0.08,201.00
1698.9,42,, ,,153.00,50.00,,,414.28,,409.00,1,411.40,1,,1285.00,0.00,1,0.35,1,0.25,1,-0.30,11.00,0.00,0.30,332.00,0.18,7.00
1698.9,42,, ,,153.00,50.00,,0.00,409.28,,404.00,1,406.40,1,,1290.00,0.05,1,0.15,1,0.15,1,-0.25,1.00,1.00,0.28,788.00,0.10,1.00
1698.9,42,, ,,153.00,50.00,,,404.28,,399.00,1,401.50,1,,1295.00,0.00,1,0.40,1,0.60,1,-0.10,11.00,0.00,0.30,900.00,0.20,200.00
1698.9,42,385,1,-4.00,153.00,50.00,,22.00,399.28,1.00,394.00,1,396.50,1,,1300.00,0.10,1,0.15,1,0.20,1,0.10,1.00,10.00,0.28,67419.00,0.13,191.00
1698.9,42,, ,,153.00,153.00,,,394.28,,389.00,1,391.50,1,,1305.00,0.00,1,0.40,1,0.30,1,-0.40,11.00,0.00,0.29,1736.00,0.20,7.00
1698.9,42,, ,,153.00,153.00,,0.00,389.29,,384.00,1,386.50,1,,1310.00,0.05,1,0.15,1,0.15,1,-0.20,1.00,56.00,0.27,738.00,0.10,1.00
1698.9,42,, ,,153.00,153.00,,,384.29,,379.00,1,381.50,1,,1315.00,0.00,1,0.40,1,0.45,1,-0.30,11.00,0.00,0.29,700.00,0.20,100.00
1698.9,42,322,1,,153.00,153.00,,12.00,379.29,12.00,374.00,1,376.50,1,,1320.00,0.05,1,0.15,1,0.20,1,0.05,1.00,60.00,0.26,1291.00,0.10,1.00
1698.9,42,356,1,4.30,153.00,50.00,,8811.00,374.29,3.00,369.10,1,371.50,1,,1325.00,0.15,1,0.20,1,0.15,1,-0.05,151.00,10.00,0.27,21512.00,0.18,5.00
1698.9,42,, ,,153.00,50.00,,0.00,369.29,,364.10,1,366.60,1,,1330.00,0.05,1,0.45,1,0.30,1,0.15,12.00,60.00,0.28,1352.00,0.25,1.00
1698.9,42,, ,,153.00,50.00,,,364.29,,359.10,1,361.60,1,,1335.00,0.05,1,0.45,1,0.60,1,0.10,11.00,280.00,0.28,1108.00,0.25,201.00
1698.9,42,341,1,,153.00,153.00,,4.00,359.29,4.00,354.10,1,356.60,1,,1340.00,0.00,1,0.45,1,0.30,1,0.10,12.00,0.00,0.27,5195.00,0.23,1.00
1698.9,42,, ,,153.00,153.00,,,354.30,,349.10,1,351.60,1,,1345.00,0.00,1,0.50,1,0.60,1,-0.15,11.00,0.00,0.27,1458.00,0.25,200.00
1698.9,42,341.2,1,12.20,153.00,153.00,,6128.00,349.30,300.00,344.10,1,346.60,1,,1350.00,0.20,1,0.25,1,0.25,1,-0.05,22.00,10.00,0.26,57650.00,0.23,1270.00
1698.9,42,, ,,153.00,50.00,,,344.30,,339.20,1,341.70,1,,1355.00,0.00,1,0.25,1,0.25,1,-0.30,1.00,0.00,0.24,1058.00,0.13,3.00
1698.9,42,288,1,,153.00,50.00,,2.00,339.30,2.00,334.20,1,336.70,1,,1360.00,0.00,1,0.30,1,0.25,1,0.00,1.00,0.00,0.24,3011.00,0.15,1.00
1698.9,42,, ,,153.00,153.00,,,334.30,,329.20,1,331.70,1,,1365.00,0.00,1,0.30,1,0.30,1,0.10,1.00,0.00,0.24,1051.00,0.15,2.00
1698.9,42,, ,,153.00,153.00,,0.00,329.30,,324.20,1,326.70,1,,1370.00,0.05,1,0.35,1,0.30,1,-0.20,1.00,60.00,0.24,3598.00,0.20,1.00
1698.9,42,306.4,1,4.20,153.00,153.00,,7442.00,324.30,4.00,319.20,1,321.80,1,,1375.00,0.25,1,0.35,1,0.30,1,-0.10,1.00,31.00,0.25,43720.00,0.30,41.00
1698.9,42,, ,,153.00,50.00,,0.00,319.31,,314.30,1,316.80,1,,1380.00,0.05,1,0.35,1,0.45,1,0.10,1.00,60.00,0.24,1976.00,0.20,5.00
1698.9,42,, ,,153.00,50.00,,,314.31,,309.30,1,311.80,1,,1385.00,0.05,1,0.40,1,0.35,1,0.00,1.00,50.00,0.24,689.00,0.23,1.00
1698.9,42,, ,,153.00,153.00,,0.00,309.31,,304.30,1,306.90,1,,1390.00,0.10,1,0.40,1,0.45,1,0.05,1.00,60.00,0.23,1934.00,0.25,1001.00
1698.9,42,, ,,153.00,153.00,,,304.31,,299.50,1,302.10,1,,1395.00,0.10,1,0.45,1,0.40,1,-0.05,1.00,50.00,0.23,984.00,0.28,1.00
1698.9,42,291.55,1,5.55,153.00,50.00,,16814.00,299.31,2.00,294.40,1,296.90,1,,1400.00,0.15,1,0.45,1,0.40,1,0.10,1.00,50.00,0.23,69605.00,0.30,379.00
1698.9,42,, ,,153.00,153.00,,,294.31,,289.40,1,292.00,1,,1405.00,0.20,1,0.50,1,0.50,1,-0.05,1.00,50.00,0.23,1806.00,0.35,2.00
1698.9,42,, ,,153.00,153.00,,0.00,289.31,,284.40,1,287.00,1,,1410.00,0.20,1,0.50,1,0.55,1,0.00,1.00,50.00,0.23,20205.00,0.35,1006.00
1698.9,42,273.76,1,,153.00,50.00,,4.00,284.32,4.00,279.50,1,282.00,1,,1415.00,0.25,1,0.55,1,0.50,1,-0.10,1.00,50.00,0.23,1691.00,0.40,188.00
1698.9,42,229.3,1,,153.00,153.00,,31.00,279.32,31.00,274.50,1,277.10,1,,1420.00,0.25,1,0.60,1,0.55,1,-0.10,1.00,50.00,0.23,5117.00,0.43,103.00
1698.9,42,278.15,1,30.95,153.00,153.00,,17077.00,274.32,6.00,269.50,1,272.10,1,,1425.00,0.45,1,0.60,1,0.55,1,-0.15,51.00,2.00,0.23,55050.00,0.53,224.00
1698.9,42,261.9,1,,153.00,50.00,,0.00,269.32,2.00,264.60,1,267.20,1,,1430.00,0.35,1,0.65,1,0.55,1,-0.15,1.00,50.00,0.22,3648.00,0.50,206.00
1698.9,42,, ,,153.00,153.00,,,264.32,,259.60,1,262.20,1,,1435.00,0.40,1,0.75,1,0.75,1,0.00,150.00,50.00,0.22,5736.00,0.58,205.00
1698.9,42,, ,,153.00,50.00,,0.00,259.32,,254.70,1,257.30,1,,1440.00,0.40,1,0.80,1,0.70,1,-0.20,150.00,50.00,0.22,18279.00,0.60,200.00
1698.9,42,, ,,153.00,153.00,,,254.33,,249.70,1,252.30,1,,1445.00,0.45,1,0.85,1,0.75,1,-0.05,150.00,50.00,0.22,2556.00,0.65,220.00
1698.9,42,252.35,1,15.35,153.00,50.00,,18276.00,249.33,8.00,244.80,1,247.40,1,,1450.00,0.60,1,0.80,1,0.80,1,-0.10,50.00,1.00,0.22,93103.00,0.70,1069.00
1698.9,42,234.28,1,,153.00,153.00,,4.00,244.33,4.00,239.80,1,242.40,1,,1455.00,0.60,1,0.90,1,0.85,1,0.15,100.00,50.00,0.22,1560.00,0.75,300.00
1698.9,42,, ,,153.00,50.00,,0.00,239.33,,234.90,1,237.50,1,,1460.00,0.60,1,0.95,1,1.20,1,0.20,100.00,50.00,0.21,3721.00,0.78,300.00
1698.9,42,, ,,153.00,153.00,,,234.33,,229.90,1,232.60,1,,1465.00,0.70,1,1.00,1,0.90,1,-0.20,100.00,50.00,0.21,6291.00,0.85,3.00
1698.9,42,221.8,1,6.20,153.00,153.00,,24.00,229.33,16.00,224.90,1,227.60,1,,1470.00,0.95,1,1.10,1,1.05,1,-0.05,133.00,3.00,0.21,5015.00,1.03,106.00
1698.9,42,228.9,1,3.90,153.00,153.00,,9581.00,224.33,6.00,220.00,1,222.70,1,,1475.00,0.85,1,1.15,1,1.10,1,0.05,50.00,50.00,0.21,61898.00,1.00,4243.00
1698.9,42,212.1,1,-10.60,153.00,153.00,,110.00,219.34,16.00,215.10,1,217.80,1,,1480.00,0.90,1,1.35,1,1.20,1,-0.20,1.00,50.00,0.21,12336.00,1.13,304.00
1698.9,42,128,1,-18.70,153.00,50.00,,194.00,214.34,116.00,210.20,1,212.90,1,,1485.00,1.00,1,1.35,1,1.50,1,0.50,1.00,50.00,0.20,4111.00,1.18,2.00
1698.9,42,130.4,1,,153.00,50.00,,152.00,209.34,152.00,205.30,1,208.00,1,,1490.00,1.05,1,1.50,1,1.60,1,-0.25,1.00,50.00,0.20,13758.00,1.28,5.00
1698.9,42,, ,,153.00,153.00,,,204.34,,200.30,1,203.00,1,,1495.00,1.15,1,1.70,1,1.85,1,0.40,50.00,50.00,0.20,2370.00,1.43,50.00
1698.9,42,193.25,1,-11.25,153.00,153.00,,32115.00,199.34,10.00,195.40,1,198.10,1,,1500.00,1.25,1,1.80,1,1.50,1,-0.50,50.00,50.00,0.20,90586.00,1.53,8627.00
1698.9,42,, ,,153.00,153.00,,,194.34,,190.50,1,193.20,1,,1505.00,1.30,1,1.90,1,2.30,1,0.50,50.00,50.00,0.20,31.00,1.60,14.00
1698.9,42,183.55,1,,153.00,153.00,,10.00,189.34,10.00,185.60,1,188.40,1,,1510.00,1.40,1,2.05,1,1.60,1,-0.40,50.00,50.00,0.20,5742.00,1.73,211.00
1698.9,42,174.9,1,,153.00,153.00,,50.00,184.35,50.00,180.70,1,183.50,1,,1515.00,1.55,1,2.20,1,2.65,1,0.65,50.00,50.00,0.19,394.00,1.88,10.00
1698.9,42,173.5,1,12.05,153.00,50.00,,3.00,179.35,3.00,175.90,1,178.60,1,,1520.00,1.65,1,2.30,1,1.95,1,-0.70,100.00,50.00,0.19,5295.00,1.98,19.00
1698.9,42,164.05,1,-0.75,153.00,153.00,,11868.00,174.35,1.00,171.00,1,173.80,1,,1525.00,1.85,1,2.45,1,2.10,1,-0.43,50.00,62.00,0.19,46424.00,2.15,438.00
1698.9,42,172.8,1,26.00,153.00,153.00,,22.00,169.35,1.00,166.10,1,168.90,1,,1530.00,1.90,1,2.60,1,2.10,1,-0.55,50.00,50.00,0.19,12834.00,2.25,542.00
1698.9,42,143.78,1,68.78,153.00,153.00,,631.00,164.35,2.00,161.30,1,164.10,1,,1535.00,2.05,1,2.80,1,2.41,1,-0.39,153.00,50.00,0.19,15811.00,2.43,10.00
1698.9,42,147.25,1,-8.50,153.00,50.00,,1826.00,159.35,6.00,156.50,1,159.20,1,,1540.00,2.20,1,2.95,1,2.60,1,-0.44,50.00,50.00,0.18,16521.00,2.58,1145.00
1698.9,42,145.8,1,-4.33,153.00,153.00,,363.00,154.35,1.00,151.60,1,154.40,1,,1545.00,2.40,1,3.20,1,2.71,1,-0.79,153.00,50.00,0.18,4545.00,2.80,10.00
1698.9,42,140,1,-6.05,153.00,153.00,,34730.00,149.36,6.00,146.80,1,149.60,1,,1550.00,2.55,1,3.40,1,3.01,1,-0.49,158.00,51.00,0.18,77984.00,2.98,454.00
1698.9,42,126.6,1,29.40,153.00,50.00,,3561.00,144.36,1.00,142.10,1,144.80,1,,1555.00,2.75,1,3.70,1,3.55,1,-0.55,153.00,50.00,0.18,12839.00,3.23,20.00
1698.9,42,132,1,8.60,153.00,153.00,,9380.00,139.36,150.00,137.30,1,140.10,1,,1560.00,3.20,1,3.60,1,3.50,1,-0.49,1.00,2.00,0.18,21225.00,3.40,583.00
1698.9,42,132,1,61.30,153.00,153.00,,4678.00,134.36,340.00,132.50,1,135.30,1,,1565.00,3.20,1,4.10,1,3.95,1,-0.83,50.00,153.00,0.17,9295.00,3.65,27.00
1698.9,42,130,1,7.35,153.00,153.00,,3864.00,129.36,4.00,127.80,1,130.60,1,,1570.00,3.50,1,4.40,1,3.96,1,-1.19,153.00,50.00,0.17,5220.00,3.95,98.00
1698.9,42,118.65,1,-2.35,153.00,153.00,0.10,17927.00,124.70,45.00,123.30,1,126.10,1,,1575.00,3.70,1,4.70,1,4.05,1,-0.95,153.00,153.00,0.17,48092.00,4.20,48.00
1698.9,42,114.05,1,-10.40,153.00,50.00,0.11,16673.00,119.85,1.00,118.50,1,121.20,1,,1580.00,4.00,1,5.10,1,4.40,1,-2.60,153.00,153.00,0.17,22223.00,4.55,46.00
1698.9,42,105.83,1,6.43,153.00,153.00,0.11,14536.00,115.20,1.00,113.80,1,116.60,1,,1585.00,4.40,1,5.50,1,4.75,1,-2.25,153.00,153.00,0.17,16991.00,4.95,45.00
1698.9,42,108.95,1,3.95,153.00,153.00,0.12,27756.00,110.80,2.00,109.40,1,112.20,1,,1590.00,4.70,1,5.80,1,6.00,1,-0.50,50.00,153.00,0.16,34426.00,5.25,42.00
1698.9,42,98.68,1,-14.12,153.00,153.00,0.12,18605.00,106.20,1.00,104.80,1,107.60,1,,1595.00,5.10,1,6.20,1,5.50,1,-2.10,153.00,153.00,0.16,19356.00,5.65,61.00
1698.9,42,102.2,1,1.05,153.00,153.00,0.12,92458.00,101.65,112.00,100.30,1,103.00,1,,1600.00,5.60,1,6.30,1,6.05,1,-1.20,2.00,2.00,0.16,123342.00,5.95,466.00
1698.9,42,89.99,1,-12.01,153.00,153.00,0.12,14488.00,96.95,94.00,95.60,1,98.30,1,,1605.00,6.00,1,7.20,1,6.20,1,-2.17,153.00,153.00,0.16,15652.00,6.60,2983.00
1698.9,42,85.3,1,-4.85,153.00,153.00,0.12,23450.00,92.45,1.00,91.10,1,93.80,1,,1610.00,6.50,1,7.70,1,7.20,1,-1.40,153.00,153.00,0.16,43165.00,7.10,251.00
1698.9,42,78.5,1,-9.50,153.00,153.00,0.12,12047.00,88.25,18.00,86.90,1,89.60,1,,1615.00,7.00,1,8.30,1,7.80,1,-0.75,153.00,153.00,0.15,13274.00,7.65,40.00
1698.9,42,78,1,-3.00,153.00,153.00,0.12,13921.00,83.65,182.00,82.30,1,85.00,1,,1620.00,7.70,1,8.90,1,8.20,1,-2.75,153.00,153.00,0.15,18398.00,8.30,34.00
1698.9,42,79.9,1,6.40,153.00,153.00,0.12,37738.00,79.50,93.00,78.20,1,80.80,1,,1625.00,8.70,1,9.70,1,8.90,1,-1.40,153.00,6.00,0.15,77064.00,9.20,4039.00
1698.9,42,75.47,1,7.17,75.00,70.00,0.12,8405.00,74.90,2.00,73.90,1,75.90,1,,1630.00,9.10,1,10.10,1,9.60,1,-2.40,57.00,170.00,0.15,15999.00,9.60,2597.00
1698.9,42,66,1,1.50,75.00,70.00,0.12,20109.00,70.60,1.00,69.70,1,71.50,1,,1635.00,9.90,1,10.90,1,10.40,1,-2.40,75.00,75.00,0.15,31120.00,10.40,37.00
1698.9,42,67,1,7.70,75.00,173.00,0.12,11898.00,66.55,15.00,65.60,1,67.50,1,,1640.00,10.80,1,11.80,1,11.12,1,-2.23,75.00,75.00,0.14,15123.00,11.30,108.00
1698.9,42,57,1,-11.53,75.00,161.00,0.12,23737.00,62.45,148.00,61.50,1,63.40,1,,1645.00,11.60,1,12.80,1,12.00,1,-4.00,75.00,75.00,0.14,25861.00,12.20,430.00
1698.9,42,58.1,1,4.10,75.00,165.00,0.12,107577.00,58.40,67.00,57.50,1,59.30,1,,1650.00,12.60,1,13.80,1,13.50,1,-2.10,75.00,75.00,0.14,117119.00,13.20,1785.00
1698.9,42,48.49,1,-1.06,75.00,165.00,0.12,4056.00,54.50,2817.00,53.60,1,55.40,1,,1655.00,13.60,1,14.70,1,14.00,1,-4.65,66.00,75.00,0.14,815.00,14.15,2.00
1698.9,42,50,1,3.60,75.00,213.00,0.11,11041.00,50.65,6062.00,49.80,1,51.50,1,,1660.00,14.90,1,15.90,1,15.40,1,-2.60,75.00,75.00,0.14,5542.00,15.40,2237.00
1698.9,42,45.05,1,-1.95,75.00,75.00,0.11,22629.00,46.90,162.00,46.20,1,47.60,1,,1665.00,16.30,1,17.20,1,16.70,1,-2.55,73.00,56.00,0.13,19838.00,16.75,9.00
1698.9,42,42.11,1,2.91,75.00,70.00,0.11,25719.00,43.20,41.00,42.50,1,43.90,1,,1670.00,17.30,1,18.60,1,17.66,1,-3.54,75.00,75.00,0.13,24559.00,17.95,60.00
1698.9,42,39,1,3.30,75.00,60.00,0.11,90331.00,39.70,6.00,39.10,1,40.30,1,,1675.00,18.90,1,20.00,1,19.05,1,-3.73,69.00,75.00,0.13,75066.00,19.45,3893.00
1698.9,42,36.1,1,3.75,75.00,75.00,0.11,18810.00,36.25,45.00,35.60,1,36.90,1,,1680.00,20.50,1,21.60,1,21.05,1,-3.53,70.00,75.00,0.13,23690.00,21.05,54.00
1698.9,42,33.55,1,4.55,75.00,63.00,0.11,30082.00,32.95,2576.00,32.30,1,33.60,1,,1685.00,22.10,1,23.40,1,22.15,1,-4.85,72.00,75.00,0.13,23593.00,22.75,2570.00
1698.9,42,30.15,1,3.15,75.00,70.00,0.11,18547.00,29.80,4568.00,29.20,1,30.40,1,,1690.00,24.00,1,25.40,1,23.95,1,-5.05,230.00,75.00,0.13,17599.00,24.70,3700.00
1698.9,42,27,1,3.51,75.00,70.00,0.11,9603.00,26.75,9558.00,26.20,1,27.30,1,,1695.00,25.90,1,27.30,1,27.00,1,-3.72,75.00,75.00,0.12,9287.00,26.60,9592.00
1698.9,42,24.05,1,2.95,75.00,70.00,0.10,89458.00,23.95,7860.00,23.40,1,24.50,1,,1700.00,27.90,1,29.40,1,28.35,1,-5.05,115.00,75.00,0.12,58588.00,28.65,4713.00
1698.9,42,20.75,1,2.35,75.00,75.00,0.10,8238.00,21.20,17.00,20.60,1,21.80,1,,1705.00,30.30,1,31.70,1,30.50,1,-1.72,127.00,75.00,0.12,5532.00,31.00,16.00
1698.9,42,18.6,1,2.40,75.00,69.00,0.10,7192.00,18.90,122.00,18.40,1,19.40,1,,1710.00,32.80,1,34.20,1,38.30,1,3.75,127.00,75.00,0.12,68.00,33.50,3.00
1698.9,42,16.55,1,2.55,75.00,75.00,0.10,2804.00,16.30,5.00,15.80,1,16.80,1,,1715.00,35.40,1,36.80,1,, ,,70.00,63.00,0.12,0.00,36.09,
1698.9,42,13.86,1,1.81,75.00,66.00,0.10,7655.00,14.15,18482.00,13.70,1,14.60,1,,1720.00,38.20,1,39.70,1,38.62,1,-7.43,127.00,60.00,0.12,1444.00,38.95,20.00
1698.9,42,11.81,1,1.41,75.00,75.00,0.10,68481.00,12.15,8903.00,11.70,1,12.60,1,,1725.00,41.00,1,42.70,1,41.15,1,-6.05,127.00,75.00,0.12,9759.00,41.85,3.00
1698.9,42,10.07,1,1.27,75.00,75.00,0.10,6767.00,10.40,14312.00,10.00,1,10.80,1,,1730.00,44.30,1,46.10,1,50.00,1,-1.60,173.00,70.00,0.12,34.00,45.20,5.00
1698.9,42,8.5,1,1.00,62.00,62.00,0.09,14969.00,8.80,612.00,8.50,1,9.10,1,,1735.00,47.70,1,49.50,1,49.80,1,-4.80,70.00,69.00,0.12,23.00,48.60,1.00
1698.9,42,7.1,1,0.87,62.00,62.00,0.09,15104.00,7.35,1704.00,7.00,1,7.70,1,,1740.00,51.30,1,53.10,1,62.80,1,7.20,70.00,75.00,0.12,31.00,52.20,5.00
1698.9,42,6,1,0.80,153.00,153.00,0.09,7718.00,6.10,3000.00,5.60,1,6.60,1,,1745.00,54.50,1,57.00,1,105.20,1,-9.03,153.00,153.00,0.11,0.00,55.75,2.00
1698.9,42,5.1,1,0.80,153.00,155.00,0.09,70835.00,5.10,599.00,4.60,1,5.60,1,,1750.00,58.20,1,60.70,1,60.20,1,-6.00,153.00,153.00,0.11,10013.00,59.45,3.00
1698.9,42,4,1,0.40,153.00,50.00,0.09,6872.00,4.15,97.00,3.70,1,4.60,1,,1755.00,62.50,1,65.00,1,64.00,1,3.30,153.00,153.00,0.12,180.00,63.75,5.00
1698.9,42,3.5,1,0.65,50.00,50.00,0.09,3389.00,3.40,51.00,3.00,1,3.80,1,,1760.00,66.70,1,69.20,1,, ,,50.00,153.00,0.12,0.00,67.95,
1698.9,42,2.45,1,0.15,5.00,50.00,0.09,3108.00,2.68,94.00,2.45,1,2.90,1,,1765.00,71.00,1,73.60,1,80.70,1,12.70,153.00,153.00,0.12,71.00,72.30,10.00
1698.9,42,2.2,1,0.35,50.00,50.00,0.09,9796.00,2.25,360.00,1.95,1,2.55,1,,1770.00,75.30,1,77.90,1,74.50,1,-13.50,153.00,153.00,0.12,2.00,76.60,1.00
1698.9,42,1.8,1,0.25,200.00,9.00,0.09,22977.00,1.75,607.00,1.60,1,1.90,1,,1775.00,80.10,1,82.60,1,77.50,1,-0.50,50.00,153.00,0.12,34.00,81.35,3.00
1698.9,42,1.45,1,0.20,50.00,50.00,0.09,14917.00,1.45,381.00,1.15,1,1.75,1,,1780.00,84.70,1,87.30,1,100.90,1,-49.20,153.00,153.00,0.13,1.00,86.00,1.00
1698.9,42,1,1,-0.10,50.00,50.00,0.09,3530.00,1.18,3026.00,0.90,1,1.45,1,,1785.00,89.40,1,92.00,1,89.00,1,-16.30,153.00,153.00,0.13,30.00,90.70,2.00
1698.9,42,0.85,1,0.05,50.00,51.00,0.09,14897.00,0.95,51.00,0.65,1,1.25,1,,1790.00,94.20,1,96.80,1,91.80,1,-7.40,153.00,153.00,0.13,5.00,95.50,2.00
1698.9,42,0.8,1,0.10,11.00,50.00,0.09,2979.00,0.78,2.00,0.50,1,1.05,1,,1795.00,99.00,1,101.60,1,, ,,153.00,153.00,0.14,,100.30,
1698.9,42,0.65,1,0.00,1.00,2.00,0.09,54518.00,0.65,51.00,0.60,1,0.70,1,,1800.00,103.90,1,106.40,1,104.00,1,2.00,50.00,153.00,0.14,838.00,105.15,4.00
1698.9,42,0.45,1,0.05,11.00,42.00,0.09,4188.00,0.55,10.00,0.35,1,0.75,1,,1810.00,113.70,1,116.20,1,, ,,50.00,153.00,0.15,,114.95,
1698.9,42,0.4,1,-0.25,11.00,35.00,0.10,1378.00,0.40,11.00,0.20,1,0.60,1,,1820.00,123.60,1,126.10,1,, ,,50.00,153.00,0.15,0.00,124.85,
1698.9,42,0.45,1,0.15,5.00,100.00,0.10,20746.00,0.35,4042.00,0.25,1,0.45,1,,1825.00,128.60,1,131.10,1,, ,,153.00,153.00,0.16,0.00,129.85,
1698.9,42,0.3,1,-0.10,11.00,150.00,0.10,434.00,0.30,2.00,0.05,1,0.55,1,,1830.00,133.50,1,136.00,1,, ,,50.00,153.00,0.16,,134.75,
1698.9,42,0.25,1,-0.10,11.00,150.00,0.10,1060.00,0.25,206.00,0.05,1,0.45,1,,1840.00,143.50,1,146.00,1,, ,,153.00,153.00,0.17,0.00,144.75,
1698.9,42,0.2,1,-0.10,21.00,200.00,0.11,9430.00,0.20,24.00,0.15,1,0.25,1,,1850.00,153.40,1,155.90,1,, ,,50.00,153.00,0.18,0.00,154.65,
1698.9,42,0.24,1,-0.11,11.00,0.00,0.11,223.00,0.20,120.00,0.00,1,0.40,1,,1860.00,163.40,1,165.90,1,160.80,1,,153.00,153.00,0.19,7.00,164.65,7.00
1698.9,42,0.2,1,0.05,111.00,0.00,0.11,314.00,0.10,2.00,0.00,1,0.20,1,,1870.00,173.40,1,175.80,1,, ,,50.00,153.00,0.19,,174.60,
1698.9,42,0.1,1,-0.10,71.00,15.00,0.11,858.00,0.13,185.00,0.10,1,0.15,1,,1875.00,178.30,1,180.80,1,173.75,1,-1.53,50.00,153.00,0.20,29.00,179.55,2.00
1698.9,42,0.05,1,0.00,550.00,97.00,0.12,5082.00,0.08,181.00,0.05,1,0.10,1,,1900.00,203.30,1,205.80,1,198.65,1,-1.48,153.00,153.00,0.22,4998.00,204.55,2.00
1698.9,42,0.05,1,-0.05,2386.00,0.00,0.12,4581.00,0.03,64.00,0.00,1,0.05,1,,1925.00,228.30,1,230.80,1,, ,,153.00,153.00,0.24,,229.55,
1698.9,42,0.05,1,0.00,2550.00,0.00,0.13,19500.00,0.03,2.00,0.00,1,0.05,1,,1950.00,253.20,1,255.70,1,341.55,1,47.55,153.00,153.00,0.25,880.00,254.45,875.00
1698.9,42,0.05,1,0.01,1850.00,0.00,0.14,526.00,0.03,100.00,0.00,1,0.05,1,,1975.00,278.20,1,280.70,1,, ,,153.00,153.00,0.27,,279.45,
1698.9,42,0.05,1,0.00,950.00,0.00,0.15,44776.00,0.03,500.00,0.00,1,0.05,1,,2000.00,303.20,1,305.60,1,305.58,1,5.58,50.00,153.00,0.29,39301.00,304.40,500.00
